Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-08-07 02:48:10,LTC,"Sold 0.50 LTC/ZAR @ 2,289",S_LTC_119,7fd3146d,-0.47025629,3949.00,1857.04,1076.42,-780.63,0.00
2021-08-07 02:48:10,LTC,"Sold 0.50 LTC/ZAR @ 2,289",S_LTC_119,e17e0165,-0.02974371,3868.97,115.08,68.08,-46.99,0.00
2021-08-07 03:47:45,XBT,"Sold 0.000448 BTC/ZAR @ 648,000",S_XBT_142,75bec86e,-0.00044800,751000.00,336.45,290.30,-46.15,0.00
2021-08-07 03:47:45,XBT,"Sold 0.003552 BTC/ZAR @ 648,000",S_XBT_143,75bec86e,-0.00038423,751000.00,288.56,248.98,-39.58,0.00
2021-08-07 03:47:45,XBT,"Sold 0.003552 BTC/ZAR @ 648,000",S_XBT_143,90e637ff,-0.00300000,741000.00,2223.00,1943.99,-279.01,0.00
2021-08-07 03:47:45,XBT,"Sold 0.003552 BTC/ZAR @ 648,000",S_XBT_143,2449974b,-0.00016777,730999.03,122.64,108.71,-13.93,0.00
2021-08-07 04:09:18,XRP,Sold 180.00 XRP/ZAR @ 11.39,S_XRP_170,fac34e73,-128.00000000,13.90,1779.20,1457.92,-321.28,0.00
2021-08-07 04:09:18,XRP,Sold 180.00 XRP/ZAR @ 11.39,S_XRP_170,4b437405,-23.00000000,14.30,328.90,261.97,-66.93,0.00
2021-08-07 04:09:18,XRP,Sold 180.00 XRP/ZAR @ 11.39,S_XRP_170,26f73840,-29.00000000,14.30,414.70,330.31,-84.39,0.00
2021-08-07 04:10:41,XRP,Sold 20.00 XRP/ZAR @ 11.39,S_XRP_171,26f73840,-19.00000000,14.30,271.70,216.41,-55.29,0.00
2021-08-07 04:10:41,XRP,Sold 20.00 XRP/ZAR @ 11.39,S_XRP_171,e59fc95f,-1.00000000,14.30,14.30,11.39,-2.91,0.00
2021-08-07 09:06:50,ETH,"Sold 0.05 ETH/ZAR @ 44,950",S_ETH_113,532a3306,-0.00281119,41710.00,117.25,126.36,9.11,0.00
2021-08-07 09:06:50,ETH,"Sold 0.05 ETH/ZAR @ 44,950",S_ETH_113,71493e16,-0.03000000,41100.00,1233.00,1348.50,115.50,0.00
2021-08-07 09:06:50,ETH,"Sold 0.05 ETH/ZAR @ 44,950",S_ETH_113,0734f74f,-0.01718881,42998.00,739.08,772.64,33.55,0.00
2021-08-07 09:28:59,XRP,Sold 4.00 XRP/ZAR @ 11.62,S_XRP_172,e59fc95f,-4.00000000,14.30,57.20,46.48,-10.72,0.00
2021-08-07 09:28:59,XRP,Sold 4.00 XRP/ZAR @ 11.62,S_XRP_173,e59fc95f,-4.00000000,14.30,57.20,46.48,-10.72,0.00
2021-08-07 09:28:59,XRP,Sold 11.00 XRP/ZAR @ 11.62,S_XRP_174,e59fc95f,-11.00000000,14.30,157.30,127.82,-29.48,0.00
2021-08-07 09:29:00,XRP,Sold 131.00 XRP/ZAR @ 11.62,S_XRP_175,e59fc95f,-84.00000000,14.30,1201.20,976.08,-225.12,0.00
2021-08-07 09:29:00,XRP,Sold 131.00 XRP/ZAR @ 11.62,S_XRP_175,70f81b8a,-47.00000000,14.30,672.10,546.14,-125.96,0.00
2021-08-07 09:31:27,XRP,Sold 23.00 XRP/ZAR @ 11.85,S_XRP_176,70f81b8a,-1.00000000,14.30,14.30,11.85,-2.45,0.00
2021-08-07 09:31:27,XRP,Sold 23.00 XRP/ZAR @ 11.85,S_XRP_176,6fcc54cc,-22.00000000,14.30,314.60,260.70,-53.90,0.00
2021-08-07 09:31:34,XRP,Sold 117.00 XRP/ZAR @ 11.85,S_XRP_177,6fcc54cc,-1.00000000,14.30,14.30,11.85,-2.45,0.00
2021-08-07 09:31:34,XRP,Sold 117.00 XRP/ZAR @ 11.85,S_XRP_177,1aaf3ef7,-53.00000000,14.30,757.90,628.05,-129.85,0.00
2021-08-07 09:31:34,XRP,Sold 117.00 XRP/ZAR @ 11.85,S_XRP_177,8acc3d71,-1.00000000,14.30,14.30,11.85,-2.45,0.00
2021-08-07 09:31:34,XRP,Sold 117.00 XRP/ZAR @ 11.85,S_XRP_177,4885624f,-62.00000000,13.61,843.82,734.70,-109.12,0.00
2021-08-07 09:31:51,XRP,Sold 60.00 XRP/ZAR @ 11.85,S_XRP_178,4885624f,-47.00000000,13.61,639.67,556.95,-82.72,0.00
2021-08-07 09:31:51,XRP,Sold 60.00 XRP/ZAR @ 11.85,S_XRP_178,a070d246,-13.00000000,13.61,176.93,154.05,-22.88,0.00
2021-08-07 10:06:42,ETH,"Sold 0.05 ETH/ZAR @ 45,950",S_ETH_114,0734f74f,-0.05000000,42998.00,2149.90,2297.50,147.60,0.00
2021-08-07 12:14:53,XBT,"Sold 0.004 BTC/ZAR @ 667,000",S_XBT_144,2449974b,-0.00293523,730999.03,2145.65,1957.80,-187.85,0.00
2021-08-07 12:14:53,XBT,"Sold 0.004 BTC/ZAR @ 667,000",S_XBT_144,dca741a2,-0.00106477,721000.00,767.70,710.20,-57.50,0.00
2021-08-07 12:25:33,ETH,"Sold 0.05 ETH/ZAR @ 47,300",S_ETH_115,0734f74f,-0.03281119,42998.00,1410.82,1551.97,141.15,0.00
2021-08-07 12:25:33,ETH,"Sold 0.05 ETH/ZAR @ 47,300",S_ETH_115,d71854bf,-0.01718881,40500.00,696.15,813.03,116.88,0.00
2021-08-07 15:29:23,XRP,Sold 200.00 XRP/ZAR @ 12.10,S_XRP_179,a070d246,-11.00000000,13.61,149.71,133.10,-16.61,0.00
2021-08-07 15:29:23,XRP,Sold 200.00 XRP/ZAR @ 12.10,S_XRP_179,3835103f,-69.00000000,13.61,939.09,834.90,-104.19,0.00
2021-08-07 15:29:23,XRP,Sold 200.00 XRP/ZAR @ 12.10,S_XRP_179,06cad132,-120.00000000,12.70,1524.00,1452.00,-72.00,0.00
2021-08-09 14:08:51,LTC,"Sold 0.50 LTC/ZAR @ 2,357",S_LTC_120,e17e0165,-0.29545629,3868.97,1143.11,696.39,-446.72,0.00
2021-08-09 14:08:51,LTC,"Sold 0.50 LTC/ZAR @ 2,357",S_LTC_120,128825c2,-0.20454371,3759.98,769.08,482.11,-286.97,0.00
2021-08-09 15:20:28,LTC,"Sold 0.50 LTC/ZAR @ 2,427",S_LTC_121,128825c2,-0.11855629,3759.98,445.77,287.74,-158.03,0.00
2021-08-09 15:20:28,LTC,"Sold 0.50 LTC/ZAR @ 2,427",S_LTC_121,697f0468,-0.38144371,3690.00,1407.53,925.76,-481.76,0.00
2021-08-09 18:41:43,XBT,"Sold 0.003 BTC/ZAR @ 687,000",S_XBT_145,dca741a2,-0.00300000,721000.00,2163.00,2061.00,-102.00,0.00
2021-08-10 13:35:04,ETH,"Sold 0.05 ETH/ZAR @ 48,720",S_ETH_116,d71854bf,-0.02281119,40500.00,923.85,1111.36,187.51,0.00
2021-08-10 13:35:04,ETH,"Sold 0.05 ETH/ZAR @ 48,720",S_ETH_116,15d43c34,-0.01580000,43456.96,686.62,769.78,83.16,0.00
2021-08-10 13:35:04,ETH,"Sold 0.05 ETH/ZAR @ 48,720",S_ETH_116,12adba65,-0.00048200,43443.98,20.94,23.48,2.54,0.00
2021-08-10 13:35:04,ETH,"Sold 0.05 ETH/ZAR @ 48,720",S_ETH_116,2e7e6f03,-0.01090681,43456.91,473.98,531.38,57.40,0.00
2021-08-11 00:21:13,XRP,Sold 200.00 XRP/ZAR @ 12.98,S_XRP_180,06cad132,-200.00000000,12.70,2540.00,2596.00,56.00,0.00
2021-08-11 00:45:59,XRP,Sold 200.00 XRP/ZAR @ 13.15,S_XRP_181,06cad132,-180.00000000,12.70,2286.00,2367.00,81.00,0.00
2021-08-11 00:45:59,XRP,Sold 200.00 XRP/ZAR @ 13.15,S_XRP_181,a15dad5b,-20.00000000,11.60,232.00,263.00,31.00,0.00
2021-08-12 01:35:38,LTC,"Sold 0.3424 LTC/ZAR @ 2,695",S_LTC_122,697f0468,-0.11855629,3690.00,437.47,319.51,-117.97,0.00
2021-08-12 01:35:38,LTC,"Sold 0.3424 LTC/ZAR @ 2,695",S_LTC_122,5c451fef,-0.22384371,3638.00,814.34,603.25,-211.09,0.00
2021-08-12 02:09:28,LTC,"Sold 0.6576 LTC/ZAR @ 2,695",S_LTC_123,5c451fef,-0.27615629,3638.00,1004.66,744.24,-260.42,0.00
2021-08-12 02:09:28,LTC,"Sold 0.6576 LTC/ZAR @ 2,695",S_LTC_123,8bd2159c,-0.19460000,3527.95,686.54,524.45,-162.09,0.00
2021-08-12 02:09:28,LTC,"Sold 0.6576 LTC/ZAR @ 2,695",S_LTC_123,9870b849,-0.18684371,3528.00,659.18,503.54,-155.64,0.00
2021-08-13 23:43:43,XRP,Sold 1.00 XRP/ZAR @ 16.20,S_XRP_182,a15dad5b,-1.00000000,11.60,11.60,16.20,4.60,0.00
2021-08-13 23:43:47,XRP,Sold 107.00 XRP/ZAR @ 16.20,S_XRP_183,a15dad5b,-107.00000000,11.60,1241.20,1733.40,492.20,0.00
2021-08-13 23:43:55,XRP,Sold 92.00 XRP/ZAR @ 16.20,S_XRP_184,a15dad5b,-92.00000000,11.60,1067.20,1490.40,423.20,0.00
2021-08-14 07:54:10,XRP,Sold 100.00 XRP/ZAR @ 17.64,S_XRP_185,a15dad5b,-30.00000000,11.60,348.00,529.20,181.20,0.00
2021-08-14 07:54:10,XRP,Sold 100.00 XRP/ZAR @ 17.64,S_XRP_185,631e9537,-70.00000000,13.95,976.50,1234.80,258.30,0.00
2021-08-14 14:58:10,XRP,Sold 200.00 XRP/ZAR @ 18.45,S_XRP_186,631e9537,-130.00000000,13.95,1813.50,2398.50,585.00,0.00
2021-08-14 14:58:10,XRP,Sold 200.00 XRP/ZAR @ 18.45,S_XRP_186,f9eb9c5e,-2.00000000,12.95,25.90,36.90,11.00,0.00
2021-08-14 14:58:10,XRP,Sold 200.00 XRP/ZAR @ 18.45,S_XRP_186,04884a7e,-68.00000000,12.95,880.60,1254.60,374.00,0.00
2021-08-14 23:21:02,XRP,Sold 200.00 XRP/ZAR @ 19.45,S_XRP_187,04884a7e,-130.00000000,12.95,1683.50,2528.50,845.00,0.00
2021-08-14 23:21:02,XRP,Sold 200.00 XRP/ZAR @ 19.45,S_XRP_187,f6dae055,-70.00000000,11.95,836.50,1361.50,525.00,0.00
2021-08-19 21:52:28,XRP,Sold 200.00 XRP/ZAR @ 18.79,S_XRP_188,f6dae055,-121.00000000,11.95,1445.95,2273.59,827.64,0.00
2021-08-19 21:52:28,XRP,Sold 200.00 XRP/ZAR @ 18.79,S_XRP_188,aa7d211c,-79.00000000,11.75,928.25,1484.41,556.16,0.00
2021-08-20 02:43:28,ETH,"Sold 0.05 ETH/ZAR @ 50,180",S_ETH_117,2e7e6f03,-0.05000000,43456.91,2172.85,2509.00,336.15,0.00
2021-08-20 16:00:29,XRP,Sold 148.00 XRP/ZAR @ 19.98,S_XRP_189,aa7d211c,-121.00000000,11.75,1421.75,2417.58,995.83,0.00
2021-08-20 16:00:29,XRP,Sold 148.00 XRP/ZAR @ 19.98,S_XRP_189,c69792e8,-27.00000000,11.65,314.55,539.46,224.91,0.00
2021-08-20 16:00:31,XRP,Sold 2.00 XRP/ZAR @ 19.98,S_XRP_190,c69792e8,-2.00000000,11.65,23.30,39.96,16.66,0.00
2021-09-02 10:22:58,XRP,Sold 200.00 XRP/ZAR @ 18.75,S_XRP_191,c69792e8,-171.00000000,11.65,1992.15,3206.25,1214.10,0.00
2021-09-02 10:22:58,XRP,Sold 200.00 XRP/ZAR @ 18.75,S_XRP_191,9d948e23,-29.00000000,11.53,334.37,543.75,209.38,0.00
2021-09-03 15:16:03,XRP,Sold 300.00 XRP/ZAR @ 19.31,S_XRP_192,9d948e23,-71.00000000,11.53,818.63,1371.01,552.38,0.00
2021-09-03 15:16:03,XRP,Sold 300.00 XRP/ZAR @ 19.31,S_XRP_192,aff4e26a,-100.00000000,11.35,1135.00,1931.00,796.00,0.00
2021-09-03 15:16:03,XRP,Sold 300.00 XRP/ZAR @ 19.31,S_XRP_192,6ec24346,-100.00000000,11.01,1101.00,1931.00,830.00,0.00
2021-09-03 15:16:03,XRP,Sold 300.00 XRP/ZAR @ 19.31,S_XRP_192,8c4e2b8a,-29.00000000,10.81,313.49,559.99,246.50,0.00
2021-09-06 09:51:25,XRP,Sold 200.00 XRP/ZAR @ 19.98,S_XRP_193,8c4e2b8a,-16.00000000,10.81,172.96,319.68,146.72,0.00
2021-09-06 09:51:25,XRP,Sold 200.00 XRP/ZAR @ 19.98,S_XRP_193,8f2db417,-50.00000000,9.18,459.00,999.00,540.00,0.00
2021-09-06 09:51:25,XRP,Sold 200.00 XRP/ZAR @ 19.98,S_XRP_193,2ea97107,-50.00000000,9.01,450.50,999.00,548.50,0.00
2021-09-06 09:51:25,XRP,Sold 200.00 XRP/ZAR @ 19.98,S_XRP_193,1345c913,-84.00000000,8.90,747.60,1678.32,930.72,0.00
2021-09-06 17:10:16,XRP,Sold 200.00 XRP/ZAR @ 20.45,S_XRP_194,1345c913,-116.00000000,8.90,1032.40,2372.20,1339.80,0.00
2021-09-06 17:10:16,XRP,Sold 200.00 XRP/ZAR @ 20.45,S_XRP_194,f2c392cc,-84.00000000,8.81,740.04,1717.80,977.76,0.00
2021-10-01 10:21:44,XRP,Sold 300.00 XRP/ZAR @ 14.99,S_XRP_195,f2c392cc,-16.00000000,8.81,140.96,239.84,98.88,0.00
2021-10-01 10:21:44,XRP,Sold 300.00 XRP/ZAR @ 14.99,S_XRP_195,604e92b4,-159.00000000,8.80,1399.20,2383.41,984.21,0.00
2021-10-01 10:21:44,XRP,Sold 300.00 XRP/ZAR @ 14.99,S_XRP_195,8428bc1d,-125.00000000,8.80,1100.00,1873.75,773.75,0.00
2021-10-01 11:14:33,XRP,Sold 39.00 XRP/ZAR @ 15.54,S_XRP_196,8428bc1d,-37.00000000,8.80,325.60,574.98,249.38,0.00
2021-10-01 11:14:33,XRP,Sold 39.00 XRP/ZAR @ 15.54,S_XRP_196,03318930,-2.00000000,8.80,17.60,31.08,13.48,0.00
2021-10-01 11:14:33,XRP,Sold 261.00 XRP/ZAR @ 15.54,S_XRP_197,03318930,-159.00000000,8.80,1399.20,2470.86,1071.66,0.00
2021-10-01 11:14:33,XRP,Sold 261.00 XRP/ZAR @ 15.54,S_XRP_197,0599ef00,-18.00000000,8.80,158.40,279.72,121.32,0.00
2021-10-01 11:14:33,XRP,Sold 261.00 XRP/ZAR @ 15.54,S_XRP_197,7a1c8a75,-84.00000000,8.70,730.80,1305.36,574.56,0.00
2021-10-05 10:15:23,ETH,"Sold 0.05 ETH/ZAR @ 52,900",S_ETH_118,2e7e6f03,-0.01597119,43456.91,694.06,844.88,150.82,0.00
2021-10-05 10:15:23,ETH,"Sold 0.05 ETH/ZAR @ 52,900",S_ETH_118,09efc04f,-0.00412300,43456.22,179.17,218.11,38.94,0.00
2021-10-05 10:15:23,ETH,"Sold 0.05 ETH/ZAR @ 52,900",S_ETH_118,0dbdbd9d,-0.00271700,43456.02,118.07,143.73,25.66,0.00
2021-10-05 10:15:23,ETH,"Sold 0.05 ETH/ZAR @ 52,900",S_ETH_118,34804e87,-0.02718881,42000.00,1141.93,1438.29,296.36,0.00
2021-10-05 13:56:20,XRP,Sold 200.00 XRP/ZAR @ 16.49,S_XRP_198,7a1c8a75,-12.00000000,8.70,104.40,197.88,93.48,0.00
2021-10-05 13:56:20,XRP,Sold 200.00 XRP/ZAR @ 16.49,S_XRP_198,6aa057a2,-56.00000000,8.70,487.20,923.44,436.24,0.00
2021-10-05 13:56:20,XRP,Sold 200.00 XRP/ZAR @ 16.49,S_XRP_198,f4dbbd05,-56.00000000,8.70,487.20,923.44,436.24,0.00
2021-10-05 13:56:20,XRP,Sold 200.00 XRP/ZAR @ 16.49,S_XRP_198,85be36c4,-76.00000000,8.70,661.20,1253.24,592.04,0.00
2021-10-08 15:07:45,ETH,"Sold 0.002555 ETH/ZAR @ 55,440",S_ETH_119,34804e87,-0.00255500,42000.00,107.31,141.64,34.33,0.00
2021-10-08 15:07:46,ETH,"Sold 0.01587 ETH/ZAR @ 55,440",S_ETH_120,34804e87,-0.01587000,42000.00,666.54,879.83,213.29,0.00
2021-10-08 15:07:54,ETH,"Sold 0.031575 ETH/ZAR @ 55,440",S_ETH_121,34804e87,-0.00438619,42000.00,184.22,243.17,58.95,0.00
2021-10-08 15:07:54,ETH,"Sold 0.031575 ETH/ZAR @ 55,440",S_ETH_121,731c33aa,-0.02718881,40100.00,1090.27,1507.34,417.07,0.00
2021-10-09 11:06:13,XRP,Sold 200.00 XRP/ZAR @ 16.98,S_XRP_199,85be36c4,-31.00000000,8.70,269.70,526.38,256.68,0.00
2021-10-09 11:06:13,XRP,Sold 200.00 XRP/ZAR @ 16.98,S_XRP_199,7e23f2c6,-34.00000000,9.00,306.00,577.32,271.32,0.00
2021-10-09 11:06:13,XRP,Sold 200.00 XRP/ZAR @ 16.98,S_XRP_199,ce0ba7bf,-135.00000000,9.00,1215.00,2292.30,1077.30,0.00
2021-10-10 06:28:49,XRP,Sold 300.00 XRP/ZAR @ 18.40,S_XRP_200,ce0ba7bf,-126.00000000,9.00,1134.00,2318.40,1184.40,0.00
2021-10-10 06:28:49,XRP,Sold 300.00 XRP/ZAR @ 18.40,S_XRP_200,700a0145,-174.00000000,9.00,1566.00,3201.60,1635.60,0.00
2021-10-14 13:41:26,ETH,"Sold 0.05 ETH/ZAR @ 57,103",S_ETH_122,731c33aa,-0.00281119,40100.00,112.73,160.53,47.80,0.00
2021-10-14 13:41:26,ETH,"Sold 0.05 ETH/ZAR @ 57,103",S_ETH_122,28d0f3eb,-0.03000000,39200.00,1176.00,1713.09,537.09,0.00
2021-10-14 13:41:26,ETH,"Sold 0.05 ETH/ZAR @ 57,103",S_ETH_122,1a3c54d2,-0.01718881,35574.98,611.49,981.53,370.04,0.00
2021-10-16 12:17:03,XRP,Sold 400.00 XRP/ZAR @ 17.72,S_XRP_201,700a0145,-87.00000000,9.00,783.00,1541.64,758.64,0.00
2021-10-16 12:17:03,XRP,Sold 400.00 XRP/ZAR @ 17.72,S_XRP_201,565eda3f,-64.00000000,9.00,576.00,1134.08,558.08,0.00
2021-10-16 12:17:03,XRP,Sold 400.00 XRP/ZAR @ 17.72,S_XRP_201,6bd61d16,-185.00000000,8.70,1609.50,3278.20,1668.70,0.00
2021-10-16 12:17:03,XRP,Sold 400.00 XRP/ZAR @ 17.72,S_XRP_201,85dc2559,-64.00000000,8.75,560.00,1134.08,574.08,0.00
2021-10-31 05:23:00,XRP,Sold 14.00 XRP/ZAR @ 17.43,S_XRP_202,85dc2559,-14.00000000,8.75,122.50,244.02,121.52,0.00
2021-10-31 05:23:00,XRP,Sold 304.00 XRP/ZAR @ 17.43,S_XRP_203,85dc2559,-193.00000000,8.75,1688.75,3363.99,1675.24,0.00
2021-10-31 05:23:00,XRP,Sold 304.00 XRP/ZAR @ 17.43,S_XRP_203,801cb3d1,-111.00000000,8.75,971.25,1934.73,963.48,0.00
2021-10-31 05:23:00,XRP,Sold 14.00 XRP/ZAR @ 17.43,S_XRP_204,801cb3d1,-14.00000000,8.75,122.50,244.02,121.52,0.00
2021-10-31 05:23:01,XRP,Sold 22.00 XRP/ZAR @ 17.43,S_XRP_205,801cb3d1,-22.00000000,8.75,192.50,383.46,190.96,0.00
2021-10-31 05:23:01,XRP,Sold 146.00 XRP/ZAR @ 17.43,S_XRP_206,801cb3d1,-48.00000000,8.75,420.00,836.64,416.64,0.00
2021-10-31 05:23:01,XRP,Sold 146.00 XRP/ZAR @ 17.43,S_XRP_206,85104b5a,-95.00000000,8.55,812.25,1655.85,843.60,0.00
2021-10-31 05:23:01,XRP,Sold 146.00 XRP/ZAR @ 17.43,S_XRP_206,7490c268,-3.00000000,8.55,25.65,52.29,26.64,0.00
2021-11-02 10:12:59,ETH,"Sold 0.05 ETH/ZAR @ 68,298",S_ETH_123,1a3c54d2,-0.05000000,35574.98,1778.75,3414.90,1636.15,0.00
2021-11-02 23:17:58,ETH,"Sold 0.00258 ETH/ZAR @ 70,143",S_ETH_124,1a3c54d2,-0.00258000,35574.98,91.78,180.96,89.18,0.00
2021-11-02 23:18:05,ETH,"Sold 0.001995 ETH/ZAR @ 70,143",S_ETH_125,1a3c54d2,-0.00199500,35574.98,70.97,139.93,68.96,0.00
2021-11-02 23:20:13,ETH,"Sold 0.045425 ETH/ZAR @ 70,143",S_ETH_126,1a3c54d2,-0.04542500,35574.98,1615.99,3186.24,1570.25,0.00
2021-11-03 04:04:46,XRP,Sold 192.00 XRP/ZAR @ 17.95,S_XRP_207,7490c268,-192.00000000,8.55,1641.60,3446.40,1804.80,0.00
2021-11-03 04:04:47,XRP,Sold 108.00 XRP/ZAR @ 17.95,S_XRP_208,7490c268,-108.00000000,8.55,923.40,1938.60,1015.20,0.00
2021-11-03 04:34:27,XRP,Sold 300.00 XRP/ZAR @ 18.48,S_XRP_209,7490c268,-102.00000000,8.55,872.10,1884.96,1012.86,0.00
2021-11-03 04:34:27,XRP,Sold 300.00 XRP/ZAR @ 18.48,S_XRP_209,cd9d7174,-41.00000000,8.54,350.14,757.68,407.54,0.00
2021-11-03 04:34:27,XRP,Sold 300.00 XRP/ZAR @ 18.48,S_XRP_209,db4f00e8,-157.00000000,8.54,1340.78,2901.36,1560.58,0.00
2021-11-03 05:02:34,XRP,Sold 300.00 XRP/ZAR @ 19.03,S_XRP_210,db4f00e8,-100.00000000,8.54,854.00,1903.00,1049.00,0.00
2021-11-03 05:02:34,XRP,Sold 300.00 XRP/ZAR @ 19.03,S_XRP_210,de5ff915,-188.00000000,8.54,1605.52,3577.64,1972.12,0.00
2021-11-03 05:02:34,XRP,Sold 300.00 XRP/ZAR @ 19.03,S_XRP_210,5f2b294b,-12.00000000,9.52,114.24,228.36,114.12,0.00
2021-11-03 05:30:47,LTC,"Sold 0.0401 LTC/ZAR @ 3,175",S_LTC_124,9870b849,-0.04010000,3528.00,141.47,127.31,-14.16,0.00
2021-11-03 05:31:11,LTC,"Sold 0.9599 LTC/ZAR @ 3,175",S_LTC_125,9870b849,-0.07845629,3528.00,276.79,249.10,-27.69,0.00
2021-11-03 05:31:11,LTC,"Sold 0.9599 LTC/ZAR @ 3,175",S_LTC_125,cc1c0ffc,-0.50000000,3454.00,1727.00,1587.50,-139.50,0.00
2021-11-03 05:31:11,LTC,"Sold 0.9599 LTC/ZAR @ 3,175",S_LTC_125,60dc5134,-0.38144371,3384.00,1290.81,1211.08,-79.72,0.00
2021-11-04 01:45:23,XRP,Sold 300.00 XRP/ZAR @ 19.15,S_XRP_211,5f2b294b,-188.00000000,9.52,1789.76,3600.20,1810.44,0.00
2021-11-04 01:45:23,XRP,Sold 300.00 XRP/ZAR @ 19.15,S_XRP_211,3395c521,-30.00000000,9.42,282.60,574.50,291.90,0.00
2021-11-04 01:45:23,XRP,Sold 300.00 XRP/ZAR @ 19.15,S_XRP_211,91c6d166,-80.00000000,9.42,753.60,1532.00,778.40,0.00
2021-11-04 01:45:23,XRP,Sold 300.00 XRP/ZAR @ 19.15,S_XRP_211,672050f0,-2.00000000,9.42,18.84,38.30,19.46,0.00
2021-11-07 17:31:04,XRP,Sold 300.00 XRP/ZAR @ 18.89,S_XRP_212,672050f0,-34.00000000,9.42,320.28,642.26,321.98,0.00
2021-11-07 17:31:04,XRP,Sold 300.00 XRP/ZAR @ 18.89,S_XRP_212,2af686a9,-4.00000000,9.42,37.68,75.56,37.88,0.00
2021-11-07 17:31:04,XRP,Sold 300.00 XRP/ZAR @ 18.89,S_XRP_212,4035857c,-150.00000000,9.32,1398.00,2833.50,1435.50,0.00
2021-11-07 17:31:04,XRP,Sold 300.00 XRP/ZAR @ 18.89,S_XRP_212,479efa61,-40.00000000,10.36,414.40,755.60,341.20,0.00
2021-11-07 17:31:04,XRP,Sold 300.00 XRP/ZAR @ 18.89,S_XRP_212,a1919385,-72.00000000,10.36,745.92,1360.08,614.16,0.00
2021-11-08 00:29:18,XRP,Sold 400.00 XRP/ZAR @ 19.28,S_XRP_213,a1919385,-38.00000000,10.36,393.68,732.64,338.96,0.00
2021-11-08 00:29:18,XRP,Sold 400.00 XRP/ZAR @ 19.28,S_XRP_213,62d2ab57,-200.00000000,10.27,2054.00,3856.00,1802.00,0.00
2021-11-08 00:29:18,XRP,Sold 400.00 XRP/ZAR @ 19.28,S_XRP_213,6f81347d,-150.00000000,10.18,1527.00,2892.00,1365.00,0.00
2021-11-08 00:29:18,XRP,Sold 400.00 XRP/ZAR @ 19.28,S_XRP_213,725c6fe3,-12.00000000,16.60,199.20,231.36,32.16,0.00
2021-11-08 15:34:18,LTC,"Sold 0.5122 LTC/ZAR @ 3,333",S_LTC_126,60dc5134,-0.11855629,3384.00,401.19,395.15,-6.05,0.00
2021-11-08 15:34:18,LTC,"Sold 0.5122 LTC/ZAR @ 3,333",S_LTC_126,69bd1de8,-0.39364371,2700.00,1062.84,1312.01,249.17,0.00
2021-11-08 15:34:18,LTC,"Sold 0.4878 LTC/ZAR @ 3,333",S_LTC_127,69bd1de8,-0.48780000,2700.00,1317.06,1625.83,308.77,0.00
2021-11-09 00:26:41,LTC,"Sold 0.6294 LTC/ZAR @ 3,499",S_LTC_128,69bd1de8,-0.23295629,2700.00,628.98,815.11,186.13,0.00
2021-11-09 00:26:41,LTC,"Sold 0.6294 LTC/ZAR @ 3,499",S_LTC_128,1f09df9c,-0.39644371,2405.00,953.45,1387.16,433.71,0.00
2021-11-09 00:26:43,LTC,"Sold 0.3706 LTC/ZAR @ 3,499",S_LTC_129,1f09df9c,-0.37060000,2405.00,891.29,1296.72,405.43,0.00
2021-11-09 07:40:58,LTC,"Sold 0.4535 LTC/ZAR @ 3,743",S_LTC_130,1f09df9c,-0.23295629,2405.00,560.26,871.96,311.70,0.00
2021-11-09 07:40:58,LTC,"Sold 0.4535 LTC/ZAR @ 3,743",S_LTC_130,e94554d7,-0.22054371,2405.00,530.41,825.49,295.09,0.00
2021-11-09 07:41:00,LTC,"Sold 0.0053 LTC/ZAR @ 3,743",S_LTC_131,e94554d7,-0.00530000,2405.00,12.75,19.83,7.08,0.00
2021-11-09 07:41:11,LTC,"Sold 0.4814 LTC/ZAR @ 3,743",S_LTC_132,e94554d7,-0.48140000,2405.00,1157.77,1801.88,644.11,0.00
2021-11-09 07:41:11,LTC,"Sold 0.0598 LTC/ZAR @ 3,743",S_LTC_133,e94554d7,-0.05980000,2405.00,143.82,223.83,80.01,0.00
2021-11-09 13:10:57,ETH,"Sold 0.00823 ETH/ZAR @ 73,650",S_ETH_127,1a3c54d2,-0.00823000,35574.98,292.78,606.13,313.35,0.00
2021-11-09 13:11:04,ETH,"Sold 0.013825 ETH/ZAR @ 73,650",S_ETH_128,1a3c54d2,-0.00089919,35574.98,31.99,66.23,34.24,0.00
2021-11-09 13:11:04,ETH,"Sold 0.013825 ETH/ZAR @ 73,650",S_ETH_128,a00a3aff,-0.01292581,33499.95,433.01,951.98,518.97,0.00
2021-11-09 13:11:07,ETH,"Sold 0.007454 ETH/ZAR @ 73,650",S_ETH_129,a00a3aff,-0.00745400,33499.95,249.71,548.98,299.27,0.00
2021-11-09 13:11:47,ETH,"Sold 0.006761 ETH/ZAR @ 73,650",S_ETH_130,a00a3aff,-0.00676100,33499.95,226.49,497.94,271.45,0.00
2021-11-09 13:12:00,ETH,"Sold 0.013577 ETH/ZAR @ 73,650",S_ETH_131,a00a3aff,-0.01357700,33499.95,454.83,999.94,545.11,0.00
